"EmployeeNumber","HazardCox","HazardRSF0","HazardRSF1","HazardRSF2","HazardRSF3","HazardRSF4","HazardRSF5"
661,0.740473455001922,0.00136070853462158,0.00879721489418285,0.0217053273699424,0.0355524905677921,0.0434795814507653,0.049793507291007
662,4.9909403590878,0.00435018815607051,0.0426025554702812,0.0661994240729547,0.0783452663627599,0.101175227036761,0.115664043775578
663,19.018589695488,0.00219734081372012,0.0118526818904647,0.0244404114716726,0.0387249789446268,0.0494341469397014,0.066489127906447
664,0.288013949843185,0.000715197956577267,0.00773292909822145,0.0124591195744119,0.0153436885078939,0.0153436885078939,0.0340705253964955
665,4.54379056880998,0.010343388711342,0.0582552567470163,0.0747606300287054,0.12937823464631,0.19156884795457,0.243130239177726
666,55.7284004806308,0.0135477605436376,0.128917329407565,0.189335059852066,0.328671448053312,0.36686814901317,0.447645722746626
669,13.8358661148638,0,0.0527413778274392,0.0957153401997762,0.139076643928727,0.175309989085985,0.239377810153806
675,4.88003637158494,0.00671062927104883,0.0707535666349086,0.106157307450337,0.149061738657618,0.190311233014311,0.209774819866055
679,10.3175886159279,0.00387449381369921,0.0238449698556908,0.0540380160532228,0.0663719582529443,0.0818896329586996,0.112328180908857
680,5.39696855853979,0,0.011115704312966,0.0115504869216616,0.0161421621882595,0.0262691273283825,0.0348955009547562
682,2.79443034186857,0.00137285067873303,0.00769482630659101,0.0254156243681786,0.0293943025527391,0.0678392249894505,0.0809057458868537
683,4.93877886082819,0.0024537037037037,0.0142530954358541,0.0195819595243089,0.0215819595243089,0.0243660504333998,0.0250803361476856
684,5.07928419569205,0.00416160874219345,0.102371641618869,0.130631296422793,0.142903482569979,0.18812969568435,0.205223471791284
686,29.550334527813,0.0243876367153329,0.141111762309525,0.181658588201536,0.252626913137121,0.274305345815553,0.382764664274872
690,4.21699355823382,0,0,0.0018837818528221,0.0018837818528221,0.0025087818528221,0.0025087818528221
691,2.77320813783115,0.000344827586206897,0.00234055408193339,0.00536229111682832,0.0058384815930188,0.00627326420171445,0.00627326420171445
692,0.85063901145254,0.00249605920059641,0.0170843826721261,0.0210804144181578,0.0298740742607307,0.0305883599750164,0.0400767784193172
698,2.27527555816861,0,0.00601355996944232,0.00739442121346146,0.0109777545467948,0.0233352206101432,0.0294665337414563
699,3.96550283668589,0.00481158396825563,0.0179978661004543,0.0478109926292054,0.0652995726037693,0.0785628391359988,0.100631146215916
707,4.6773213757081,0,0.00265,0.00431666666666667,0.00503095238095238,0.00741190476190476,0.00824523809523809
709,5.27415082143428,0,0.00907856837466568,0.0173508655219628,0.0258112384823358,0.0313898119407046,0.0328064786073713
714,17.0996919548359,0.000799373040752351,0.00333071649600885,0.0105049903508674,0.0165776673092221,0.0247640458194363,0.0308072238316545
715,3.69464097808565,0,0.00556432493549964,0.0108813630016796,0.0159468391921558,0.0381676119544886,0.0432622395491162
717,0.746386525578725,0,0.0018525641025641,0.0024775641025641,0.0024775641025641,0.0024775641025641,0.00329423076923077
720,4.86811913812464,0.0366142577153839,0.0965746689918875,0.222691051563116,0.30024598312779,0.41749954531208,0.568846739784274
721,1.35133170280163,0.000454545454545455,0.00402556351694283,0.00571603970741902,0.00657684556822488,0.007641271338533,0.0088177419267683
722,4.31975735997712,0.000757142857142857,0.00500779848171152,0.00677587251294345,0.0107568676810096,0.0202888726430388,0.0227267856072675
723,12.4968740963635,0.00925384170080572,0.0284059591055113,0.0972968548004048,0.131334648405522,0.193667919593586,0.253000410417176
724,0.863142532892488,0,0.0039719811797398,0.0065698647776234,0.00797828968604831,0.0106999836267825,0.0138042319927956
727,0.463410242106988,0,0.00134259259259259,0.00728557504873294,0.00728557504873294,0.00799986076301866,0.00989061706553966
728,4.60351581497608,0,0.00456463608854913,0.010741135028206,0.0133764164134874,0.0304699227224668,0.041612779865324
729,7.30558522366162,0.000344827586206897,0.00819319262272983,0.0363143712234062,0.056189746085852,0.0617648713991352,0.0857764137783246
730,0.271856786095138,0,0,0.00135964912280702,0.00135964912280702,0.00207393483709273,0.00207393483709273
731,0.166903255257415,0,0.00864153439153439,0.0158132275132275,0.0166465608465608,0.0210632275132275,0.0227764628073452
732,4.31408803565619,0.0286318828365281,0.0917903771302323,0.155883605009202,0.211538872942014,0.390842303558525,0.52268566852689
733,1.12630813488582,0,0.00235187165775401,0.00275187165775401,0.00427964943553179,0.00427964943553179,0.00865086155674391
741,18.7838463424613,0.0469071080012269,0.212433792938939,0.339635445270993,0.493469138280769,0.608544479606111,0.858042315103946
743,4.57913312909018,0.00312411798727588,0.0346328750718963,0.0578467518842251,0.0779533762540074,0.0843009216824352,0.132732298312341
744,7.14532197607244,0.0156346758437503,0.063395388175495,0.0929932033484616,0.130039042270462,0.221814861895117,0.276892062472317
747,4.37813951837405,0.00213593813593814,0.00804964752596331,0.0247248873382741,0.0266794327928195,0.0550321782585681,0.0684039315053213
752,17.3529539219777,0.0483351615012484,0.175821056448701,0.307962258583863,0.403911390119682,0.478323741657034,0.675188099521391
754,3.51747705373001,0,0.00294338945654735,0.00571262022577812,0.00931951333267123,0.0145152522342925,0.0174596966787369
758,8.52266543979555,0.00176574074074074,0.0322257349238893,0.0395769585368776,0.0511783330395679,0.0685835666948015,0.0766549952662301
763,18.4416437285141,0.0360259477516989,0.182448042293842,0.251703466389197,0.315910158175223,0.410483848373914,0.610331231984455
764,0.972002767986319,0.00772260618302574,0.0380944240799936,0.0715152245271098,0.0963451251607189,0.119855454556649,0.145522624804701
766,16.3638089102088,0,0.106181405173742,0.196667999028504,0.286445841069504,0.384725597261025,0.419356299891728
769,8.58507416284482,0.00152380952380952,0.0229808671513746,0.0318478775919145,0.0503724755000263,0.0551130770037857,0.0691884738291825
773,16.614546562533,0.0168512197223651,0.16962035105736,0.283821279027403,0.353280300398189,0.409275012557375,0.56686300789537
775,1.92468649216872,0,0.00259298245614035,0.00572927394243184,0.00725558973190552,0.00987014081549685,0.0246009835022219
780,17.5387882732846,0.0294370620032517,0.177890268668882,0.244404962648494,0.306845656715348,0.388666849411541,0.56487823013608
781,3.85279175488877,0.000757142857142857,0.00316111111111111,0.00695299466615256,0.00954870844893728,0.0165819995644265,0.0185437220524648
783,8.69292319662749,0,0.0185382093940917,0.0259012515806633,0.0564801587845705,0.0801987359590301,0.10399671575701
784,4.38565633322468,0.00583488040305858,0.0322917842493927,0.042286730376537,0.0626087081761363,0.0865583806936847,0.116253949014253
785,13.2460658168307,0.0217772967392175,0.0839062314463908,0.161463909405674,0.180713002692848,0.212072090070898,0.373668976414688
786,3.80030582657271,0,0.00160964912280702,0.00160964912280702,0.00160964912280702,0.00426304645011739,0.00619082422789517
787,0.533367685048937,0,0.00734879627833348,0.0222741993776496,0.0373402803554953,0.0452253652848493,0.225779327662341
791,3.9293011738189,0.000454545454545455,0.0165099604837961,0.0179041912530269,0.0184597468085825,0.0291356352476288,0.0358023019142954
792,6.49306319274713,0.00574842470400941,0.0551583349751938,0.0835930280150625,0.127940558050673,0.217492851947007,0.263092419046574
793,1.39500931871048,0,0.00441405835543767,0.0188865376305485,0.0275795200866889,0.0326112661184349,0.0377608387680076
796,4.3641071830845,0.00813884122699912,0.0211085051971107,0.0726757612793721,0.0843036963238672,0.182908317496132,0.214206624151637
799,6.47672795235547,0.00102631578947368,0.0455456324086061,0.0916155934096009,0.118883930606647,0.127452988855423,0.216235067887502
803,6.02540728805649,0.018070281959893,0.0865654145823816,0.144929491072888,0.182675175198368,0.199752440854968,0.286195023384238
804,3.8594066017108,0,0.000779610194902549,0.00927396627741653,0.0102263472297975,0.0113277965051598,0.0141182005455638
809,0.185149461313858,0,5e-04,5e-04,5e-04,0.00161111111111111,0.00211111111111111
812,8.2847847716406,0.00455,0.0228286771446521,0.025133649060608,0.0295944886596055,0.0361004410405578,0.0388980600881769
813,7.75259099033518,0.0046438174851968,0.0362280620164093,0.0516134921887556,0.0536327229579864,0.0941622987743269,0.110857214969243
815,0.180017061351093,0,0.000384615384615385,0.00793842018647511,0.00923008685314177,0.0129909411948785,0.0171588647745668
816,31.0533855342628,0.0219499451214234,0.230190202940529,0.309710626299793,0.42170780924241,0.470775583573342,0.666019284317043
819,4.36538098929197,0.0391420530847394,0.0856204973389441,0.149760302565948,0.237487857259127,0.338491941582097,0.46885302494318
820,0.839313435262159,0.000476190476190476,0.00204761904761905,0.00355555555555556,0.00355555555555556,0.00355555555555556,0.00505555555555556
824,4.93229712197619,0.000816666666666667,0.0142239049805766,0.017005067372723,0.0181856229282786,0.0223247558541762,0.0237533272827476
825,0.505286459487498,0.00351345218249243,0.0399575209957529,0.0728924981273245,0.0774960334808598,0.0782652642500906,0.114700795222386
827,5.95374029652298,0.00138345864661654,0.0292016944837859,0.0760409281648085,0.0952671685697573,0.104124447369912,0.167733467434814
828,3.85884347849434,0.00957885865300053,0.0247684785559677,0.111036964984587,0.123074759031972,0.183496355684373,0.22863572405594
829,7.95965712131915,0.000588235294117647,0.0357066154519715,0.0536506285644629,0.0749371090258659,0.142340602591124,0.165387971888493
830,1.65344411763117,0,0,4e-04,0.00192777777777778,0.00192777777777778,0.0034
832,5.83697605688876,0.0231452639534408,0.0677163085706693,0.152621261416465,0.206124190032397,0.315200606864619,0.460723875262887
836,2.12763296630797,0,0,0.00402777777777778,0.0054942645074224,0.00759633787265366,0.0163158862980844
837,1.0490861914659,0.00156565656565657,0.0177587160242372,0.0185920493575705,0.0231261402666615,0.0286445195481986,0.0292695195481986
838,5.03923888324356,0.00294458653026428,0.0329551423326571,0.0553946260515525,0.0724612460930178,0.0792716527915824,0.0886605416804713
840,3.10716910009726,0,0.0247096384609542,0.0252359542504279,0.0264859542504279,0.0313424866069603,0.0363585399980137
842,4.47110836894252,0.00267340694731999,0.0279195094462728,0.0534566715468216,0.058466286931437,0.101252291091199,0.125467843083067
843,0.193077795527728,0,0.00433333333333333,0.00717647058823529,0.00717647058823529,0.0099125816993464,0.0129734791352438
845,0.914453646977744,0,0.00451070853462158,0.008118285168514,0.00955418260441144,0.0112446587948876,0.01362561117584
847,6.30781645248128,0.00643033325987046,0.0340587142249118,0.0556000519721319,0.0786235188434249,0.0933592918423558,0.121403265842212
851,0.252383911924267,0,0.00154761904761905,0.00154761904761905,0.00154761904761905,0.00414285714285714,0.00414285714285714
852,1.10486268804154,0.00571123642439432,0.0290279070933888,0.045639589404213,0.0483256753770637,0.0855123523933813,0.0986239291121561
854,4.43780020815335,0.0231139712099997,0.0659443027110241,0.12445373296123,0.185044856990654,0.237339430940955,0.337787528165368
855,5.26722893461692,0.00150582750582751,0.0205008261180981,0.0322767906248676,0.0427915202909131,0.0515337542202179,0.0584920875535512
856,5.03482886204426,0.00411350762527233,0.0449722416140012,0.06824558080491,0.0813193840226761,0.0972775498248822,0.11051203755937
859,4.99330349941063,5e-04,0.00556836202825905,0.0146991249724087,0.0178030386026381,0.0219404655032229,0.0241626877254452
861,4.22485014687879,0.00401270468661773,0.0183044971047259,0.0521497459820955,0.0542511952574579,0.0815596090658717,0.0995904948467575
862,6.83230372290858,0.00620469766781611,0.0473793820557324,0.144718185238162,0.181572495672497,0.203154491291257,0.29487122102695
865,3.43718569621459,0.00268826986218291,0.0101816837582284,0.0264545659608286,0.0268893485695242,0.0495994897355477,0.0701843076953657
867,0.540386955880174,0,0.00243703703703704,0.00432300194931774,0.00509223271854851,0.00944937557569136,0.0115327089090247
868,3.76717863633942,0,0.00462606837606838,0.00903496897203991,0.012094243031314,0.0153281202651912,0.0293480535482824
869,5.29536329109812,0.00166666666666667,0.00332058516196447,0.00844624735666692,0.00934293351651097,0.011842933516511,0.0127520244256019
875,17.9819271678082,0.0394272481793546,0.170582312607163,0.266541976365504,0.359372670782886,0.460049133209348,0.689099999010214
878,7.73184766775617,0.00342049568365358,0.0995285451933931,0.174341393645998,0.234133892340973,0.280364286201163,0.327068762280639
879,18.268206018268,0.00543421227559159,0.0243635739520648,0.047223532344065,0.057916416480912,0.0630921407566362,0.110486264076843
882,8.75714765790641,0.000588235294117647,0.0309475515038876,0.0382843605885227,0.0646189822362249,0.0849544049834123,0.0952398695188769
885,5.10156799718192,0,0.00537048416204426,0.00970571326043126,0.0137162115340874,0.0198705425682139,0.0198705425682139
887,4.33792141834788,5e-04,0.0132625140304673,0.013976799744753,0.0146434664114197,0.0209524619394555,0.0220635730505666
888,7.73789858323664,0.0114240293785666,0.0876071180353065,0.106654593925429,0.143542909325573,0.197189074677773,0.226385775637631
889,3.66416897782112,0,4e-04,4e-04,4e-04,0.00213611111111111,0.00213611111111111
893,14.9876770079687,0.00198232323232323,0.0658981392583998,0.115619804762173,0.192472433127959,0.318404995448679,0.35064402439359
894,20.3034136105215,0.00421199282837214,0.0311957642606461,0.0496757742028683,0.0588458855242954,0.0749200552056632,0.0941038877130251
895,18.4040081395702,0.0235403746986556,0.160518261491005,0.221353479573426,0.312938326600611,0.361737152774437,0.567295289082573
896,53.9599226356695,0.0144006544984806,0.132195701287439,0.240006693455932,0.460801342004838,0.5110280042315,0.642282267941646
897,1.68788277665301,0.0165107357211158,0.0502229787514636,0.0830005502493036,0.109690669770305,0.159206565424359,0.202162012754806
899,0.827831303844321,0,0.00539722222222222,0.00759271094402673,0.0083619417132575,0.020941598167914,0.023441598167914
900,14.8267095943253,0.00246565656565657,0.0625131375101021,0.0982741489444881,0.163030975451315,0.271942636287898,0.335490578541723
901,0.294101881449661,0.000588235294117647,0.0071688463497287,0.0135597174669156,0.0142263841335823,0.0207405962286767,0.0254541547289999
902,1.16632450266872,0.00037037037037037,0.00180178378454241,0.00341289489565352,0.00341289489565352,0.00688908537184399,0.0123312959390546
904,11.0455793417796,0.0234470361046779,0.0662164639631221,0.106805856138179,0.127636123224557,0.14335612217985,0.248766643206238
905,0.199337402202445,0,0.00184387351778656,0.00184387351778656,0.00184387351778656,0.00234387351778656,0.00234387351778656
910,27.6990979943958,0.0193178332345494,0.142861770474591,0.206827709306851,0.305150339482497,0.347844867177024,0.527299171043093
911,28.9696854921822,0.0333839990453887,0.26400336217983,0.408549564930131,0.586046937655445,0.677635612869121,0.907825219014609
912,8.48296215482127,0.0117097461809209,0.0902973666188935,0.153225101983841,0.192404336320196,0.296862515997416,0.358517638652539
913,17.8668444655188,0.0245959764925361,0.174460218336401,0.259138255023793,0.330883083999427,0.416242183233526,0.590899090653591
916,4.63857939740868,0.0102164637668694,0.0271277668060228,0.0375778123487154,0.0550445646634452,0.0749474188032929,0.0976048395988716
918,30.7782023102633,0.0233917200891378,0.356733087874567,0.43415516646677,0.551697359954397,0.614366648998686,0.747142734024771
922,16.9792135291947,0.00189423002402542,0.129569615198367,0.269381653889175,0.347606940857109,0.408887465887635,0.480590929091098
923,4.93733773869345,0.00715909800205129,0.087219651908523,0.117346419134432,0.126314250851406,0.140065706696902,0.152794764189117
924,3.5644242854728,0,0.00423648259903662,0.00512933974189376,0.00512933974189376,0.00603843065098467,0.00649297610553012
925,50.2071354523196,0.0180608348088897,0.142878462176259,0.228835020852548,0.348612426453483,0.465794175260232,0.636702706056921
926,7.84561056888815,0.00325147740814907,0.0162813172819564,0.0488772552532646,0.149592611434552,0.170679370263957,0.203073348619623
927,29.0416380206594,0.0181429576344156,0.117165980573712,0.176732835874451,0.25795860314124,0.29837637469717,0.409527325054002
932,30.6706031628263,0.0544780458196513,0.269844997241443,0.469685071838329,0.6115826717874,0.719687025766754,0.973553399589009
933,5.21503727808696,0.00549101934581474,0.0309195675112876,0.0505803577014896,0.0755193143118017,0.080660459716105,0.093254235823039
939,17.2519632736561,0.0351075406871211,0.179966989253763,0.25351550580753,0.324081222229051,0.410651790549619,0.601991681051275
941,16.2875772461811,0.00107954545454545,0.133695453144362,0.242499211686339,0.333776599331374,0.393762252567027,0.463735196289971
942,5.1877941342927,0.00208091908091908,0.015099495368238,0.0353326825027409,0.0567780606540014,0.0636282007100238,0.0890033810852042
945,5.26012879375822,0.00232623857623858,0.0270581912153894,0.0374268079638015,0.0407635812696151,0.0626205853766191,0.0825575650635988
947,3.45238824594752,0,0.00077037037037037,0.00077037037037037,0.00077037037037037,0.00143703703703704,0.00143703703703704
949,3.69571937887069,0.00201149425287356,0.00415186839778491,0.0124221434443757,0.0147733339205662,0.0192054427324704,0.0283206330976608
950,0.325397902051102,0,0,0,0,0.000666666666666667,0.000666666666666667
952,57.0947750189353,0.0101172127786798,0.213432485475126,0.342794613770994,0.554689679234091,0.608764058071627,0.791656960920412
954,2.30350136588701,0.00508743734193509,0.0355970898955591,0.0407289850322496,0.050566647369912,0.0716354813137459,0.0790489012271658
956,5.0733583052354,0,0.00461629521373767,0.00891666151410397,0.0129271597877601,0.019536036276432,0.020488417228813
957,21.8720198888065,0.0106970406547219,0.0552907527879503,0.0891295431711511,0.10308394008143,0.111275178652464,0.184585607061345
958,8.49906925832481,0.00499995696311486,0.0487094131091222,0.0762628404911806,0.0996519663852534,0.111730230226675,0.134280105789709
959,59.5800760275308,0.030639852604405,0.258593162204234,0.370537508046245,0.603511553780353,0.724259292153091,0.958805468199266
960,7.95427098129358,0.0134254921859117,0.134043299995247,0.176278006198916,0.230023243057375,0.303619672198073,0.349756849348408
961,3.96565093422794,0,0.00742629035499879,0.0205750998788083,0.0247973221010305,0.0253855573951482,0.0287665097761006
967,7.46725261815706,0.00751365875503807,0.0140612778026571,0.0204656256897636,0.0272634621485841,0.0365791889656267,0.0395875227371183
969,0.95262535363424,0,0.00596068691844554,0.00596068691844554,0.00698449644225506,0.00698449644225506,0.00780116310892173
970,2.0188311202707,0.0432255389005301,0.114076367209909,0.166979710653955,0.224039791768754,0.27588707602045,0.395545804546826
972,6.41489771034595,0.004404329004329,0.00780233791549581,0.0114483696615276,0.0130462203402606,0.0241240441183132,0.0302351552294243
974,16.7015396763425,0,0.107439709147109,0.189262059636542,0.27899625088389,0.379857361995002,0.410103143990784
975,4.8511004226193,0,0.000434782608695652,0.00212525879917184,0.00250987418378723,0.00569198299569144,0.00741774057144901
976,0.224838600015227,0,0,0,0,0,5e-04
981,0.312081656140372,0,0,0.002,0.00266666666666667,0.00399145299145299,0.0322494629553453
982,3.28912253752553,0.000384615384615385,0.0028525641025641,0.00672377622377622,0.00767832167832168,0.0199722103661732,0.023859115128078
983,14.7370989181754,0.00436252543752544,0.0354060920881046,0.0753754237339928,0.0837252589778683,0.0972138636417018,0.166815088460341
984,3.03148193664222,0.000384615384615385,0.0028525641025641,0.00656822066822067,0.00818943278943279,0.019774988143951,0.0240785595725224
985,3.00637234977174,0.00910156600715072,0.024175724328277,0.0303341032043029,0.0413177188300137,0.0610597795149503,0.0826075237126171
986,4.91299085615924,0.0251401333297924,0.140538388637997,0.219545351641915,0.248568724897486,0.271111724983056,0.366349938352074
987,6.88406942864842,0.00156883116883117,0.0207457157170899,0.0320946888572395,0.0484914448789955,0.0511484497099134,0.0803089539144579
992,0.213799880381385,0,0.00169166666666667,0.00169166666666667,0.00224722222222222,0.00365631313131313,0.00365631313131313
995,4.41970542213304,0.00177556351694283,0.00669280699135509,0.014467440974503,0.0196555851316874,0.029273591379489,0.0353619752178729
996,8.8135536012594,0,0.0206699733892131,0.0249305919976578,0.0298443346877163,0.043859347452729,0.0521967600401416
997,0.186433090847759,0,0.00182539682539683,0.00433351370851371,0.00433351370851371,0.00667801131616921,0.0130950011890414
998,4.18381128730521,0,0.00740830342813299,0.00911429815804076,0.0105036262212819,0.0129726611273877,0.0158994288041554
999,0.138838886915186,0,0.00184065934065934,0.00255494505494505,0.00255494505494505,0.0057384184443008,0.00657175177763413
1002,25.6352680698417,0.00521554546146198,0.0391079024348586,0.0651526770346575,0.0961579506911695,0.119287773338945,0.151797289966109
1003,18.3510297543805,0.00445181115181115,0.0557653461722859,0.113899490603191,0.127280683653347,0.155453377033239,0.230765202362479
1004,19.0155019129494,0.0321696642116866,0.192573386831039,0.295442623885395,0.444109468822364,0.579455692043587,0.85558231542021
1006,4.94382610163163,0.0012037037037037,0.0678167059451562,0.0945544214460296,0.0995544214460296,0.148251210767819,0.152041254057862
1007,0.834867266278398,0,0.00207647058823529,0.00336434937611408,0.00888358014534485,0.0124077128753599,0.0352496666731961
1013,0.847880970703377,0,0.00215266106442577,0.0029859943977591,0.00783855850032321,0.0126808730485201,0.0244613189098483
1014,2.04667190699065,0,0.0014453781512605,0.00233823529411765,0.00233823529411765,0.00233823529411765,0.00333823529411765
1015,1.58395234902662,0.000714285714285714,0.0103087456339745,0.0281435278509548,0.0384322553175326,0.0442610098962872,0.0549551984476739
1016,17.76027131271,0.0342029294077347,0.20459412921512,0.271870332826597,0.347830546262972,0.421975340795924,0.62219970853345
1017,8.62022245104683,0.00419766917746457,0.0458979993404228,0.0756753000410981,0.156091793991951,0.177084892998207,0.196004426680899
1018,1.82859004250819,0,0.00150144927536232,0.00362306099697404,0.00428972766364071,0.00723969436360741,0.00902540864932169
1019,8.58382152090397,0.00489727538543328,0.0398508177462818,0.0522049038349587,0.060823372354743,0.0931900693832047,0.102713878907014
1022,1.41448214343489,0.00755139368093089,0.0738434422472394,0.0957677595965568,0.115184333219013,0.159107102228469,0.181725900097267
1024,0.527551255185305,4e-04,0.00538056573056573,0.0178776011385851,0.0205908364327028,0.0257673070209381,0.0301580633234591
1025,1.95811376257065,0.00145263157894737,0.00975430349377718,0.069532906719271,0.0770074362746829,0.115537648709307,0.143631469920775
1026,0.632995087386104,0,4e-04,4e-04,0.00151111111111111,0.00151111111111111,0.00192777777777778
1027,2.19287945933692,0.000930735930735931,0.0149988028669036,0.0196836067884723,0.0304229543718601,0.0434280403591442,0.0525113736924776
1028,6.93069855840111,0,0.0036207757956984,0.0107226863034913,0.0135714749417536,0.0156735483069848,0.0171735483069848
1029,0.188612609755268,4e-04,0.00128461538461538,0.00951474868889057,0.0119502062052304,0.0162527272136338,0.020990705738377
1030,8.67321488204667,0.00799995000126579,0.0979174931534496,0.13514604450406,0.209241310907763,0.306177013062505,0.353078167463659
1032,1.94583146816508,0.00159774436090226,0.014059890030958,0.0306982893989979,0.0371142572031236,0.0416211432908921,0.0806860323234282
1034,3.67051674281428,0.00037037037037037,0.00897451324842629,0.0115913052283762,0.0156133010624429,0.0210801521638848,0.0352209368178274
1036,12.3789041545866,0.0178852659273572,0.113625071067336,0.233347012761394,0.26176291119045,0.27896254897097,0.429212394885289
1037,4.59747408114782,0.0102794153634898,0.0279616909339232,0.198553252631973,0.221870919442287,0.288131095325915,0.34110638800709
1039,4.82348638073793,0.000344827586206897,0.0142680661833585,0.0259989915187816,0.0360659613359803,0.0422650362290954,0.0503890592648832
1040,3.76003922679144,0,0.00111111111111111,0.00111111111111111,0.00182539682539683,0.00508029878618114,0.00846918767507003
1042,8.22575920031128,0.00595548543528083,0.0496504559582452,0.0825552870834323,0.0983594397721758,0.105915165764973,0.117302953415918
1043,2.94755928931608,0.00108658582796514,0.0120010411807638,0.022595849853194,0.0320173866497308,0.0320173866497308,0.0579541306791218
1044,16.2567096670907,0.00264180672268908,0.114334936068372,0.216072184752817,0.293945726244006,0.363507386805666,0.430960128508408
1046,6.8223313855656,0.00844772371541881,0.0425401326709857,0.123789581246669,0.137056387969358,0.2081822874677,0.280218186209481
1048,1.70275701724568,0.00313982979650146,0.0434044838885188,0.060494639890591,0.0725245990936051,0.0909268177469847,0.138546154078008
1049,7.92026485404457,0.000857142857142857,0.0661539939610046,0.116435851949115,0.149818185688647,0.19044394881441,0.227912563533025
1050,3.16621137771456,0,0.00200498575498575,0.00200498575498575,0.00271927146927147,0.00338593813593814,0.00338593813593814
1053,19.2668755658958,0.0328985371545756,0.15957662333182,0.256547458738095,0.43703279465261,0.52058385470367,0.710580580200396
1060,4.84597525867662,0.000416666666666667,0.00516489411512295,0.00587917982940866,0.00643473538496422,0.0100911524972637,0.0115002434063546
1062,1.44220160316388,0.00162181964573269,0.0117101848684305,0.0196018334159614,0.0249722546613827,0.0348061334760664,0.0489737056699544
1066,2.78832058503944,0,0.00114074074074074,0.00225185185185185,0.00225185185185185,0.0028400871459695,0.00400675381263617
1068,5.45715358185646,0,0.0279273345407565,0.0405140692609951,0.0525540180462999,0.0613272992886214,0.0669222876336098
1069,0.134688247551748,0,0.00820532099479468,0.00956895735843104,0.0115134018028755,0.0192143207669523,0.0482070682155822
1070,1.99627482592581,0,0.00651468575284365,0.0111607174988754,0.0155703911585491,0.0307892853964061,0.0409480155551363
1071,4.76116414460794,0.000892857142857143,0.0391593042867463,0.0481410081006482,0.0667034436011642,0.0797616672402702,0.0854443179229209
1073,1.11567583563477,0.000757142857142857,0.00500426722064653,0.00757834129472061,0.00878693342722578,0.0137546082962164,0.0146636992053073
1077,57.8495340690179,0.0312694404079058,0.240610390014037,0.355533962909187,0.558900106741275,0.683346368812537,0.920116570832739
1081,18.1241786337607,0.0184082390705349,0.200412915474446,0.348597220847286,0.4637824069632,0.526994680800474,0.716713628519421
1082,0.735467009779077,0.000454545454545455,0.0187166410910079,0.0234528030771698,0.0256055344038142,0.0319859713473317,0.0337716856330459
1083,6.89237448403522,0.00103174603174603,0.0481947235827139,0.0648966403535935,0.0827872672132606,0.126006486575433,0.153915577484524
1084,0.950368342800469,0,0.000714285714285714,0.00116883116883117,0.00283549783549784,0.00493757120072909,0.00585423786739576
1085,4.46899236368155,0.000454545454545455,0.00842525592979313,0.0156338915837848,0.0184693894192827,0.0217930609168672,0.0237021518259581
1088,0.724707244753608,0,0.00116883116883117,0.00116883116883117,0.00116883116883117,0.00279220779220779,0.00279220779220779
1092,0.582327970819445,0.00112535612535613,0.0170310538228908,0.019184945682665,0.0251622184099378,0.0317019009496203,0.0323269009496203
1094,6.25407334373587,0.00103174603174603,0.0489040880792701,0.0699120817253443,0.0815737708560736,0.134380291805548,0.155419284675423
1096,0.819059917192955,0,4e-04,0.00133073593073593,0.0104140692640693,0.0157715353274177,0.0278109681168505
1099,0.929284854604915,0,0.00104679802955665,0.00215790914066776,0.00215790914066776,0.00287219485495348,0.0060719811797398
1100,8.32235812685988,0.00783871591371591,0.0343628821274283,0.0717677755502971,0.0837245861201882,0.0912895918660763,0.174709785899196
1101,3.78854337589135,0.00630393498395527,0.0255641099844226,0.0365778383613089,0.0569733994403738,0.073471051755902,0.0845894005124087
1102,8.89494976500047,0.00145238095238095,0.0855631181451319,0.11080042745418,0.14465515356742,0.186628341183561,0.198299336854557
1103,0.846799820848277,0.00597790617996324,0.0393007937535334,0.0441460799488196,0.0503457552734949,0.0651978392490309,0.073991101817216
1105,12.6842665686889,0.00503769841269841,0.0219166896663146,0.0545034823650321,0.0787812422967292,0.105656702322263,0.148393615520864
1106,25.4192232080866,0.0123546372480443,0.0538928259780959,0.0784168666547682,0.116226626127608,0.124060643417508,0.164437321263226
1107,8.67701249767511,0.0031022126022126,0.256880510087476,0.372105124196987,0.40875225338359,0.520872501384643,0.53347206848421
1108,18.5198481720066,0.0301830446455299,0.237220779667941,0.399714500011103,0.525414130617854,0.649922108750832,0.889490290569014
1109,0.207015182660853,0,0,0,0,0.000909090909090909,0.00140909090909091
1111,8.40410960274814,0.00207738095238095,0.117082784294108,0.147440660025038,0.191421848126582,0.24319192757638,0.255934351818804
1114,5.06743932838633,0.000454545454545455,0.00289565010153245,0.00428988087076322,0.00642052800141036,0.0119589895398719,0.013570100650983
1115,4.73552771132326,0,0.0169948107448107,0.0177090964590965,0.018264652014652,0.0243016607575431,0.0277509563449966
1116,0.231970376132797,0.0012143928035982,0.00600805727117571,0.00827511380139014,0.0100112249125012,0.0176742465314052,0.0192127080698668
1117,4.19734847206213,0,0,0.00142857142857143,0.00142857142857143,0.00205357142857143,0.00255357142857143
1119,9.41035064665038,0.001625,0.00797151073515171,0.0200449538332198,0.02996977986307,0.0500863245693172,0.0720505058129103
